"city","city_ascii","state_id","state_name","county_fips","county_name","lat","lng","population","density","source","military","incorporated","timezone","ranking","zips","id","logpop"
"Beaufort","Beaufort","SC","South Carolina",45013,"Beaufort",32.4597,-80.7235,53051,212,"polygon",FALSE,TRUE,"America/New_York",3,"29902 29904 29906 29901",1840013818,10.8790089940058
"Sunset Acres","Sunset Acres","TX","Texas",48479,"Webb",27.7942,-99.4566,18,410,"polygon",FALSE,FALSE,"America/Chicago",3,"78045",1840037115,2.89037175789616
"Charleston","Charleston","SC","South Carolina",45019,"Charleston",32.8153,-79.9628,628377,480,"polygon",FALSE,TRUE,"America/New_York",2,"29414 29424 29455 29407 29401 29403 29409 29492 29412 29402 29413 29417 29422 29425 29457",1840015163,13.3508955838026
"Bell","Bell","FL","Florida",12041,"Gilchrist",29.7568,-82.862,498,117,"polygon",FALSE,TRUE,"America/New_York",3,"32619",1840015944,6.21060007702465
"Ogden","Ogden","UT","Utah",49057,"Weber",41.2278,-111.9682,578523,1230,"polygon",FALSE,TRUE,"America/Denver",2,"84404 84401 84403 84244 84407 84408 84409 84415",1840020135,13.2682335828204
"Goodnight","Goodnight","MO","Missouri",29167,"Polk",37.4516,-93.2311,18,9,"polygon",FALSE,TRUE,"America/Chicago",3,"65725",1840012991,2.89037175789616
"Rentchler","Rentchler","IL","Illinois",17163,"St. Clair",38.4918,-89.8691,6,101,"polygon",FALSE,FALSE,"America/Chicago",3,"62221",1840024658,1.79175946922805
"Port Arthur","Port Arthur","TX","Texas",48245,"Jefferson",29.8554,-93.9264,154468,272,"polygon",FALSE,TRUE,"America/Chicago",2,"77655 77640 77642 77611 77641 77643",1840020919,11.9477422341266
"Fountain Springs","Fountain Springs","PA","Pennsylvania",42107,"Schuylkill",40.7722,-76.3284,377,259,"polygon",FALSE,FALSE,"America/New_York",3,"17921",1840034975,5.93224518744801
"Bettles","Bettles","AK","Alaska",2290,"Yukon-Koyukuk",66.9084,-151.5369,12,3,"polygon",FALSE,TRUE,"America/Anchorage",3,"99726",1840023445,2.484906649788
"Pine Level","Pine Level","NC","North Carolina",37101,"Johnston",35.503,-78.2494,2019,453,"polygon",FALSE,TRUE,"America/New_York",3,"27576 27577 27568",1840016293,7.61035761831284
"Glendale","Glendale","CA","California",6037,"Los Angeles",34.1818,-118.2468,199303,2525,"polygon",FALSE,TRUE,"America/Los_Angeles",2,"91210 91214 91046 91201 91204 91208 91203 91202 91205 91207 91206 91020 91209 91221 91222 91225 91226",1840020483,12.202581558772
"Petrey","Petrey","AL","Alabama",1041,"Crenshaw",31.8495,-86.2057,56,29,"polygon",FALSE,TRUE,"America/Chicago",3,"36049 36062",1840017045,4.02535169073515
"Longbranch","Longbranch","WA","Washington",53053,"Pierce",47.2257,-122.7739,3974,76,"polygon",FALSE,FALSE,"America/Los_Angeles",3,"98349 98351",1840023835,8.28752842311176
"Cooperton","Cooperton","OK","Oklahoma",40075,"Kiowa",34.8662,-98.8759,15,11,"polygon",FALSE,TRUE,"America/Chicago",3,"73564",1840022801,2.70805020110221
"Cannondale","Cannondale","CT","Connecticut",9001,"Fairfield",41.2161,-73.4248,8,9,"polygon",FALSE,FALSE,"America/New_York",3,"06897",1840026279,2.07944154167984
"Cartago","Cartago","CA","California",6027,"Inyo",36.3123,-118.0261,5,1,"polygon",FALSE,FALSE,"America/Los_Angeles",3,"93549",1840017641,1.6094379124341
"Seymour","Seymour","WI","Wisconsin",55087,"Outagamie",44.5142,-88.3271,3503,495,"polygon",FALSE,TRUE,"America/Chicago",3,"54165",1840002410,8.16137502319749
"Dering Harbor","Dering Harbor","NY","New York",36103,"Suffolk",41.0931,-72.3417,11,17,"polygon",FALSE,TRUE,"America/New_York",3,"11964 11965",1840005146,2.39789527279837
"Burchinal","Burchinal","IA","Iowa",19033,"Cerro Gordo",43.0648,-93.2785,15,75,"polygon",FALSE,FALSE,"America/Chicago",3,"50469",1840024051,2.70805020110221
"Stryker","Stryker","MT","Montana",30053,"Lincoln",48.6728,-114.7677,19,7,"polygon",FALSE,FALSE,"America/Denver",3,"59933",1840023747,2.94443897916644
"Lakeshore","Lakeshore","LA","Louisiana",22073,"Ouachita",32.535,-92.0328,2170,982,"polygon",FALSE,FALSE,"America/Chicago",3,"71203",1840031019,7.68248244653451
"Delphos","Delphos","IA","Iowa",19159,"Ringgold",40.6632,-94.3403,24,41,"polygon",FALSE,FALSE,"America/Chicago",3,"50860",1840007195,3.17805383034795
"Brandon","Brandon","CO","Colorado",8061,"Kiowa",38.4464,-102.4412,6,19,"polygon",FALSE,FALSE,"America/Denver",3,"81071",1840024659,1.79175946922805
"Chula Vista","Chula Vista","CA","California",6073,"San Diego",32.6281,-117.0145,274492,2134,"polygon",FALSE,TRUE,"America/Los_Angeles",2,"91911 91910 91913 91915 91914 91902 91908 91909 91912 91921",1840019350,12.522677395609
"Georgetown","Georgetown","LA","Louisiana",22043,"Grant",31.7597,-92.3821,320,95,"polygon",FALSE,TRUE,"America/Chicago",3,"71432",1840018166,5.76832099579377
"Owenton","Owenton","KY","Kentucky",21187,"Owen",38.5386,-84.8409,1533,311,"polygon",FALSE,TRUE,"America/New_York",3,"40359",1840014278,7.33498187887181
"Colby","Colby","KS","Kansas",20193,"Thomas",39.3843,-101.0459,5445,559,"polygon",FALSE,TRUE,"America/Chicago",3,"67701",1840001553,8.60245303536706
"Tulsa","Tulsa","OK","Oklahoma",40143,"Tulsa",36.1284,-95.9042,671033,784,"polygon",FALSE,TRUE,"America/Chicago",2,"74133 74134 74135 74132 74130 74136 74137 74145 74127 74112 74114 74115 74117 74119 74015 74105 74129 74128 74120 74126 74110 74116 74107 74106 74104 74103 74146 74108 74101 74121 74141 74147 74148 74149 74150 74152 74153 74155 74156 74158 74159 74169 74170 74171 74172 74182 74186 74187 74192 74193",1840021672,13.4165735950724
"Shoreline","Shoreline","WA","Washington",53033,"King",47.7564,-122.3426,57027,1892,"polygon",FALSE,TRUE,"America/Los_Angeles",3,"98155 98177 98133 98160",1840021118,10.9512801188743
"Louisville","Louisville","KY","Kentucky",21111,"Jefferson",38.1663,-85.6485,1005654,905,"polygon",FALSE,TRUE,"America/New_York",1,"40177 40245 40241 40218 40219 40214 40216 40211 40213 40059 40291 40299 40220 40223 40222 40229 40228 40023 40272 40207 40209 40258 40118 40018 40027 40225 40261 40268 40269 40281",1840030815,13.8211486341004
"Kramer","Kramer","ND","North Dakota",38009,"Bottineau",48.691,-100.7078,28,70,"polygon",FALSE,TRUE,"America/Chicago",3,"58748",1840000005,3.3322045101752
"Clark","Clark","MO","Missouri",29175,"Randolph",39.2763,-92.3475,290,191,"polygon",FALSE,TRUE,"America/Chicago",3,"65243",1840007338,5.66988092298052
"West Bountiful","West Bountiful","UT","Utah",49011,"Davis",40.8982,-111.9082,5800,683,"polygon",FALSE,TRUE,"America/Denver",3,"84087",1840021353,8.66561319653451
"Port Clinton","Port Clinton","PA","Pennsylvania",42107,"Schuylkill",40.5818,-76.0267,307,155,"polygon",FALSE,TRUE,"America/New_York",3,"19549",1840002774,5.7268477475872
"Memphis","Memphis","TN","Tennessee",47157,"Shelby",35.1046,-89.9773,1066967,792,"polygon",FALSE,TRUE,"America/Chicago",1,"38120 38127 38107 38106 38105 38104 38103 38109 38108 38152 38132 38133 38131 38134 38141 38112 38111 38114 38115 38116 38117 38118 38119 38018 38016 38128 38122 38125 38126 37501 37544 38088 38101 38113 38124 38130 38136 38137 38145 38148 38150 38151 38157 38159 38161 38163 38166 38168 38173 38174 38175 38177 38181 38182 38184 38186 38187 38188 38190 38193 38194 38197",1840015457,13.8803306019706
"Lily","Lily","SD","South Dakota",46037,"Day",45.1818,-97.6835,4,5,"polygon",FALSE,TRUE,"America/Chicago",3,"57274",1840001560,1.38629436111989
"Conejos","Conejos","CO","Colorado",8021,"Conejos",37.0872,-106.0161,23,18,"polygon",FALSE,FALSE,"America/Denver",3,"81120 81129",1840026862,3.13549421592915
"Bynum","Bynum","MT","Montana",30099,"Teton",47.9681,-112.3165,25,5,"polygon",FALSE,FALSE,"America/Denver",3,"59419",1840023781,3.2188758248682
"Roebling","Roebling","NJ","New Jersey",34005,"Burlington",40.1167,-74.7776,3909,1499,"polygon",FALSE,FALSE,"America/New_York",3,"08554",1840024353,8.27103686579295
"Crawford","Crawford","TX","Texas",48309,"McLennan",31.5385,-97.4448,827,256,"polygon",FALSE,TRUE,"America/Chicago",3,"76638",1840022143,6.71780469502369
"Anderson","Anderson","IA","Iowa",19071,"Fremont",40.7983,-95.6086,43,50,"polygon",FALSE,FALSE,"America/Chicago",3,"51652",1840024256,3.76120011569356
"Norton Shores","Norton Shores","MI","Michigan",26121,"Muskegon",43.1621,-86.2519,24664,409,"polygon",FALSE,TRUE,"America/Detroit",3,"49441 49444",1840002873,10.113099969566
"Pine Island","Pine Island","FL","Florida",12053,"Hernando",28.5727,-82.6545,49,296,"polygon",FALSE,FALSE,"America/New_York",3,"34607",1840014110,3.89182029811063
"Coyville","Coyville","KS","Kansas",20205,"Wilson",37.6873,-95.8959,42,60,"polygon",FALSE,TRUE,"America/Chicago",3,"66736",1840007587,3.73766961828337
"Mojave Ranch Estates","Mojave Ranch Estates","AZ","Arizona",4015,"Mohave",34.9449,-114.5907,4,2,"polygon",FALSE,FALSE,"America/Phoenix",3,"86440",1840027982,1.38629436111989
"Gulfport","Gulfport","MS","Mississippi",28047,"Harrison",30.4271,-89.0703,220987,497,"polygon",FALSE,TRUE,"America/Chicago",2,"39501 39503 39507 39502 39505 39506",1840013947,12.3058591552403
"Cedar Highlands","Cedar Highlands","UT","Utah",49021,"Iron",37.6295,-113.0667,68,2,"polygon",FALSE,TRUE,"America/Denver",3,"84720",1840033695,4.21950770517611
"Bedford","Bedford","IN","Indiana",18093,"Lawrence",38.8602,-86.4895,14752,417,"polygon",FALSE,TRUE,"America/Indiana/Indianapolis",3,"47421",1840007426,9.59913394579637
"Oak Grove","Oak Grove","AR","Arkansas",5015,"Carroll",36.4642,-93.4302,395,52,"polygon",FALSE,TRUE,"America/Chicago",3,"72638 72660",1840027765,5.97888576490112
"Gloucester","Gloucester","MA","Massachusetts",25009,"Essex",42.626,-70.6897,30430,448,"polygon",FALSE,TRUE,"America/New_York",3,"01930 01931",1840000412,10.323184242891
"Tucson","Tucson","AZ","Arizona",4019,"Pima",32.1545,-110.8782,888486,889,"polygon",FALSE,TRUE,"America/Phoenix",2,"85705 85707 85706 85756 85723 85726 85724 85701 85708 85711 85748 85745 85747 85716 85714 85715 85712 85713 85710 85719 85730 85702 85703 85709 85717 85720 85721 85722 85725 85731 85732 85738 85751 85754 85775",1840022101,13.6972741695591
"Satartia","Satartia","MS","Mississippi",28163,"Yazoo",32.672,-90.5445,50,134,"polygon",FALSE,TRUE,"America/Chicago",3,"39162",1840018054,3.91202300542815
"New Haven","New Haven","CT","Connecticut",9009,"New Haven",41.3112,-72.9246,564830,2690,"polygon",FALSE,TRUE,"America/New_York",2,"06519 06511 06510 06513 06512 06515 06501 06502 06503 06505 06506 06507 06508 06509 06520 06521 06530 06531 06532 06533 06534 06535 06536 06540",1840004850,13.2442800798979
"Burlington","Burlington","IN","Indiana",18015,"Carroll",40.4822,-86.3947,604,381,"polygon",FALSE,TRUE,"America/Indiana/Indianapolis",3,"46915 46913",1840009406,6.40357419793482
"Levittown","Levittown","PR","Puerto Rico",72137,"Toa Baja",18.4454,-66.1759,25121,4226,"polygon",FALSE,FALSE,"America/Puerto_Rico",2,"00949",1630035506,10.131459428707
"Buffalo","Buffalo","NY","New York",36029,"Erie",42.9016,-78.8487,914341,2441,"polygon",FALSE,TRUE,"America/New_York",2,"14208 14209 14202 14203 14201 14206 14207 14204 14220 14222 14218 14211 14210 14213 14212 14215 14214 14216 14205 14233 14240 14263 14264 14267 14269 14270 14272 14273 14276 14280",1840000386,13.7259588661964
"Draper","Draper","UT","Utah",49035,"Salt Lake",40.4957,-111.8605,48587,626,"polygon",FALSE,TRUE,"America/Denver",3,"84020",1840018747,10.7911112843949
"Braman","Braman","OK","Oklahoma",40071,"Kay",36.9237,-97.3351,202,450,"polygon",FALSE,TRUE,"America/Chicago",3,"74632",1840021613,5.30826769740121
"Discovery Bay","Discovery Bay","CA","California",6013,"Contra Costa",37.9071,-121.6076,16159,1652,"polygon",FALSE,FALSE,"America/Los_Angeles",3,"94505",1840018897,9.69023244897225
"Detroit","Detroit","AL","Alabama",1075,"Lamar",34.0274,-88.1678,220,64,"polygon",FALSE,TRUE,"America/Chicago",3,"35552",1840016757,5.39362754635236
"South Farmingdale","South Farmingdale","NY","New York",36059,"Nassau",40.7175,-73.4471,15229,2651,"polygon",FALSE,FALSE,"America/New_York",2,"11758 11735",1840005276,9.63095678385169
"Loveland","Loveland","OK","Oklahoma",40141,"Tillman",34.3045,-98.7708,12,20,"polygon",FALSE,TRUE,"America/Chicago",3,"73546 73553",1840021896,2.484906649788
"Moore","Moore","OK","Oklahoma",40027,"Cleveland",35.3293,-97.4758,62055,1094,"polygon",FALSE,TRUE,"America/Chicago",3,"73160 73153",1840020449,11.0357763675636
"Casnovia","Casnovia","MI","Michigan",26081,"Kent",43.2336,-85.7895,321,116,"polygon",FALSE,TRUE,"America/Detroit",3,"49318",1840010063,5.77144112313002
"Stoneville","Stoneville","NC","North Carolina",37157,"Rockingham",36.4653,-79.9064,1257,339,"polygon",FALSE,TRUE,"America/New_York",3,"27048",1840016055,7.13648320859025
"Concordia","Concordia","NJ","New Jersey",34023,"Middlesex",40.3117,-74.4477,3401,1268,"polygon",FALSE,FALSE,"America/New_York",3,"08831",1840005412,8.1318247850072
"Oakhurst","Oakhurst","CA","California",6039,"Madera",37.3342,-119.6483,3446,221,"polygon",FALSE,FALSE,"America/Los_Angeles",3,"93644",1840018918,8.14496941708788
"Lancaster","Lancaster","CA","California",6037,"Los Angeles",34.6935,-118.1753,343304,645,"polygon",FALSE,TRUE,"America/Los_Angeles",2,"93535 93534 93536 93539 93584",1840020516,12.7463716309946
"Champ","Champ","MO","Missouri",29189,"St. Louis",38.745,-90.4538,13,6,"polygon",FALSE,TRUE,"America/Chicago",3,"63043",1840010750,2.56494935746154
"Palm City","Palm City","FL","Florida",12085,"Martin",27.1736,-80.2861,24840,691,"polygon",FALSE,FALSE,"America/New_York",3,"34990 34991",1840014192,10.1202105360474
"Pe Ell","Pe Ell","WA","Washington",53041,"Lewis",46.5712,-123.2982,675,440,"polygon",FALSE,TRUE,"America/Los_Angeles",3,"98572 98522",1840022321,6.51471269087253
"St. Charles","St. Charles","MN","Minnesota",27169,"Winona",43.9688,-92.0591,3758,378,"polygon",FALSE,TRUE,"America/Chicago",3,"55972",1840008991,8.23164217997341
"Madison","Madison","WI","Wisconsin",55025,"Dane",43.0826,-89.3931,447245,1263,"polygon",FALSE,TRUE,"America/Chicago",2,"53706 53704 53705 53703 53726 53792 53719 53718 53715 53714 53717 53716 53711 53713 53701 53707 53708 53725 53774 53777 53782 53783 53784 53785 53786 53788 53790 53793 53794",1840002915,13.0108618218786
"Bray","Bray","OK","Oklahoma",40137,"Stephens",34.616,-97.8207,1176,7,"polygon",FALSE,TRUE,"America/Chicago",3,"73055",1840021886,7.06987412845857
"Ocean Beach","Ocean Beach","NY","New York",36103,"Suffolk",40.6463,-73.1565,83,226,"polygon",FALSE,TRUE,"America/New_York",3,"11770",1840005127,4.4188406077966
"Nunez","Nunez","GA","Georgia",13107,"Emanuel",32.492,-82.3466,145,42,"polygon",FALSE,TRUE,"America/New_York",3,"30401 30448",1840014875,4.97673374242057
"Neenah","Neenah","WI","Wisconsin",55139,"Winnebago",44.167,-88.4764,26300,1093,"polygon",FALSE,TRUE,"America/Chicago",3,"54956 54957",1840002244,10.1773242181659
"St. Helen","St. Helen","MI","Michigan",26143,"Roscommon",44.3579,-84.4134,2671,204,"polygon",FALSE,FALSE,"America/Detroit",3,"48656",1840004093,7.89020821310996
"Hartford","Hartford","CT","Connecticut",9003,"Hartford",41.7661,-72.6834,905152,2712,"polygon",FALSE,TRUE,"America/New_York",2,"06106 06105 06103 06120 06112 06160 06114 06101 06102 06104 06115 06123 06126 06127 06132 06133 06134 06140 06141 06142 06143 06144 06145 06146 06147 06150 06151 06152 06154 06167 06176 06183",1840004773,13.7158581643802
"Copper Mountain","Copper Mountain","CO","Colorado",8117,"Summit",39.4769,-106.2011,571,6,"polygon",FALSE,FALSE,"America/Denver",3,"80443",1840028519,6.34738920965601
"El Paso","El Paso","TX","Texas",48141,"El Paso",31.8479,-106.4309,843386,1022,"polygon",FALSE,TRUE,"America/Denver",2,"79901 79902 79903 79904 79905 79906 79907 79930 79932 79935 79934 79936 79912 79911 79835 79922 79920 79927 79924 79925 79915 79910 79913 79914 79917 79923 79926 79931 79937 79940 79941 79943 79944 79945 79946 79947 79948 79949 79950 79951 79952 79953 79954 79955 79958 79960 79961 79968 79976 79978 79980 79995 79996 79997 79998 79999 88540 88541 88542 88543 88544 88545 88546 88547 88548 88549 88550 88553 88554 88555 88556 88557 88558 88559 88560 88561 88562 88563 88565 88566 88567 88568 88569 88570 88571 88572 88573 88574 88575 88576 88577 88578 88579 88580 88581 88582 88583 88584 88585 88586 88588 88590 88595",1840023252,13.6451800206785
"Riverdale Park","Riverdale Park","MD","Maryland",24033,"Prince George's",38.9642,-76.9266,7200,1760,"polygon",FALSE,TRUE,"America/New_York",3,"20737 20738",1840005989,8.88183630500415
"Celeste","Celeste","TX","Texas",48231,"Hunt",33.2897,-96.1945,907,260,"polygon",FALSE,TRUE,"America/Chicago",3,"75423",1840019391,6.81014245011514
"Time","Time","IL","Illinois",17149,"Pike",39.5612,-90.7236,22,33,"polygon",FALSE,TRUE,"America/Chicago",3,"62363",1840012542,3.09104245335832
"Kalaeloa","Kalaeloa","HI","Hawaii",15003,"Honolulu",21.3215,-158.0812,6,8,"polygon",FALSE,TRUE,"Pacific/Honolulu",3,"96707",1840042830,1.79175946922805
"Concord","Concord","CA","California",6013,"Contra Costa",37.9722,-122.0016,652308,1633,"polygon",FALSE,TRUE,"America/Los_Angeles",2,"94518 94519 94521 94520 94522 94524 94527",1840018905,13.3882721220046
"Paw Paw","Paw Paw","WV","West Virginia",54065,"Morgan",39.5313,-78.4553,492,358,"polygon",FALSE,TRUE,"America/New_York",3,"25434",1840005719,6.19847871649231
"Wellington","Wellington","KS","Kansas",20191,"Sumner",37.2622,-97.4282,7662,404,"polygon",FALSE,TRUE,"America/Chicago",3,"67152",1840001703,8.94402832526059
"Reevesville","Reevesville","SC","South Carolina",45035,"Dorchester",33.2021,-80.6456,204,48,"polygon",FALSE,TRUE,"America/New_York",3,"29471",1840018040,5.31811999384422
"Elias-Fela Solis","Elias-Fela Solis","TX","Texas",48427,"Starr",26.3855,-98.6238,7,11,"polygon",FALSE,TRUE,"America/Chicago",3,"78582",1840040722,1.94591014905531
"West Freehold","West Freehold","NJ","New Jersey",34025,"Monmouth",40.2324,-74.2943,13680,893,"polygon",FALSE,FALSE,"America/New_York",3,"07728",1840005454,9.52369019117654
"Yeager","Yeager","OK","Oklahoma",40063,"Hughes",35.1567,-96.34,72,150,"polygon",FALSE,TRUE,"America/Chicago",3,"74848",1840022793,4.27666611901606
"Galt","Galt","CA","California",6067,"Sacramento",38.2693,-121.3,27954,1505,"polygon",FALSE,TRUE,"America/Los_Angeles",3,"95632",1840020247,10.2383155810449
"Dalton","Dalton","GA","Georgia",13313,"Whitfield",34.769,-84.9712,86628,632,"polygon",FALSE,TRUE,"America/New_York",3,"30721 30720 30719 30722",1840014651,11.3693783679272
"El Portal","El Portal","CA","California",6043,"Mariposa",37.6736,-119.799,220,82,"polygon",FALSE,FALSE,"America/Los_Angeles",3,"95318",1840024752,5.39362754635236
"Coalfield","Coalfield","TN","Tennessee",47129,"Morgan",36.0219,-84.4414,2580,40,"polygon",FALSE,FALSE,"America/New_York",3,"37719 37840 37748",1840025774,7.85554467791566
"Godley","Godley","IL","Illinois",17197,"Will",41.2385,-88.2452,756,269,"polygon",FALSE,TRUE,"America/Chicago",3,"60407",1840011487,6.62804137617953
"Warwick","Warwick","RI","Rhode Island",44003,"Kent",41.7062,-71.4334,81004,893,"polygon",FALSE,TRUE,"America/New_York",3,"02818 02886 02889 02888 02887",1840003344,11.3022538151513
"La Tour","La Tour","MO","Missouri",29101,"Johnson",38.6348,-94.1017,167,588,"polygon",FALSE,TRUE,"America/Chicago",3,"64747",1840032129,5.11799381241676
"Bellfountain","Bellfountain","OR","Oregon",41003,"Benton",44.3654,-123.3559,16,4,"polygon",FALSE,FALSE,"America/Los_Angeles",3,"97456",1840023950,2.77258872223978
"White House","White House","TN","Tennessee",47165,"Sumner",36.4648,-86.6665,12638,435,"polygon",FALSE,TRUE,"America/Chicago",3,"37188",1840015274,9.4444634273334
"Brewster","Brewster","NE","Nebraska",31009,"Blaine",41.9384,-99.8651,17,74,"polygon",FALSE,TRUE,"America/Chicago",3,"68821",1840010150,2.83321334405622
"Offerman","Offerman","GA","Georgia",13229,"Pierce",31.4088,-82.1132,441,52,"polygon",FALSE,TRUE,"America/New_York",3,"31557 31556",1840014958,6.08904487544685
"Bejou","Bejou","MN","Minnesota",27087,"Mahnomen",47.4429,-95.9727,91,122,"polygon",FALSE,TRUE,"America/Chicago",3,"56516",1840006616,4.51085950651685
"Covington","Covington","WA","Washington",53033,"King",47.3668,-122.1044,21175,1378,"polygon",FALSE,TRUE,"America/Los_Angeles",3,"98042",1840018425,9.96057651952026
"Squaw Lake","Squaw Lake","MN","Minnesota",27061,"Itasca",47.6275,-94.1381,106,50,"polygon",FALSE,TRUE,"America/Chicago",3,"56681",1840008830,4.66343909411207
"Rincón","Rincon","PR","Puerto Rico",72117,"Rincón",18.3389,-67.2515,1192,1087,"polygon",FALSE,FALSE,"America/Puerto_Rico",3,"00677",1630035560,7.0833878476253
"Camak","Camak","GA","Georgia",13301,"Warren",33.4526,-82.6463,126,61,"polygon",FALSE,TRUE,"America/New_York",3,"30828 30807",1840015709,4.83628190695148
"Blanchard","Blanchard","ND","North Dakota",38097,"Traill",47.3432,-97.2228,5,7,"polygon",FALSE,FALSE,"America/Chicago",3,"58009",1840023809,1.6094379124341
"Erie","Erie","PA","Pennsylvania",42049,"Erie",42.1168,-80.0733,184484,1926,"polygon",FALSE,TRUE,"America/New_York",2,"16546 16510 16511 16508 16502 16507 16504 16503 16501 16512 16514 16522 16530 16534 16538 16541 16544 16550 16553",1840000478,12.125318017835
"New Galilee","New Galilee","PA","Pennsylvania",42007,"Beaver",40.8335,-80.4009,352,491,"polygon",FALSE,TRUE,"America/New_York",3,"16141",1840001027,5.8636311755981
"Loco Hills","Loco Hills","NM","New Mexico",35015,"Eddy",32.8197,-103.9783,24,10,"polygon",FALSE,FALSE,"America/Denver",3,"88255",1840025095,3.17805383034795
"Campbellsville","Campbellsville","KY","Kentucky",21217,"Taylor",37.3446,-85.3511,14772,591,"polygon",FALSE,TRUE,"America/New_York",3,"42718 42719",1840013242,9.60048877597245
"Van Tassell","Van Tassell","WY","Wyoming",56027,"Niobrara",42.6643,-104.0913,18,3,"polygon",FALSE,TRUE,"America/Denver",3,"82242",1840022357,2.89037175789616
"Flint","Flint","MI","Michigan",26049,"Genesee",43.0235,-83.6922,332190,1103,"polygon",FALSE,TRUE,"America/Detroit",2,"48553 48551 48504 48505 48506 48507 48502 48503 48550 48552 48556 48557",1840002949,12.7134623733603
"Promise City","Promise City","IA","Iowa",19185,"Wayne",40.7473,-93.1498,108,220,"polygon",FALSE,TRUE,"America/Chicago",3,"52583",1840009396,4.68213122712422
"Mountain View","Mountain View","CA","California",6085,"Santa Clara",37.4,-122.0796,82739,2664,"polygon",FALSE,TRUE,"America/Los_Angeles",2,"94040 94041 94043 94039 94042",1840020332,11.3234463538897
"Tipp City","Tipp City","OH","Ohio",39109,"Miami",39.9643,-84.1858,10115,501,"polygon",FALSE,TRUE,"America/New_York",3,"45371",1840010507,9.22177474960185
"Pocatello","Pocatello","ID","Idaho",16005,"Bannock",42.8724,-112.4646,72878,657,"polygon",FALSE,TRUE,"America/Boise",3,"83204 83201 83209 83205 83206",1840013376,11.1965420891863
"Gardena","Gardena","ND","North Dakota",38009,"Bottineau",48.7012,-100.4981,28,31,"polygon",FALSE,TRUE,"America/Chicago",3,"58318 58748",1840000004,3.3322045101752
"Cary","Cary","IL","Illinois",17111,"McHenry",42.2129,-88.2493,18067,1118,"polygon",FALSE,TRUE,"America/Chicago",3,"60013",1840010109,9.80184234877393
"Yolo","Yolo","CA","California",6113,"Yolo",38.7405,-121.8093,193,54,"polygon",FALSE,FALSE,"America/Los_Angeles",3,"95697 95695",1840024603,5.26269018890489
"LaGrange","LaGrange","GA","Georgia",13285,"Troup",33.0274,-85.0384,35721,277,"polygon",FALSE,FALSE,"America/New_York",3,"30240 30241",1840029147,10.4834940301193
"Mount Vernon","Mount Vernon","NY","New York",36119,"Westchester",40.9136,-73.8291,67345,5930,"polygon",FALSE,TRUE,"America/New_York",2,"10552 10553 10550 10551",1840000781,11.1175839400329
"Walla Walla East","Walla Walla East","WA","Washington",53071,"Walla Walla",46.0517,-118.3024,2015,599,"polygon",FALSE,TRUE,"America/Los_Angeles",3,"99362",1840074693,7.60837447438078
"Bremerton","Bremerton","WA","Washington",53035,"Kitsap",47.5436,-122.7122,218400,561,"polygon",FALSE,TRUE,"America/Los_Angeles",2,"98312 98314 98310 98367 98337",1840018410,12.2940835228529
"San Buenaventura","San Buenaventura","CA","California",6111,"Ventura",34.2741,-119.2314,109106,1925,"polygon",FALSE,TRUE,"America/Los_Angeles",2,"93004 93001 93003 93002 93005 93006 93007 93009",1840037414,11.600075165726
"Canton","Canton","IL","Illinois",17057,"Fulton",40.5632,-90.0409,13611,663,"polygon",FALSE,TRUE,"America/Chicago",3,"61520",1840007212,9.51863356833207
"Stockholm","Stockholm","SD","South Dakota",46051,"Grant",45.1018,-96.7998,107,95,"polygon",FALSE,TRUE,"America/Chicago",3,"57264",1840001585,4.67282883446191
"West Jefferson","West Jefferson","NC","North Carolina",37009,"Ashe",36.3943,-81.4896,1315,231,"polygon",FALSE,TRUE,"America/New_York",3,"28694",1840016029,7.18159194461187
"Rolling Fields","Rolling Fields","KY","Kentucky",21111,"Jefferson",38.2689,-85.6708,661,1098,"polygon",FALSE,TRUE,"America/New_York",3,"40207",1840014303,6.49375383985169
"Union Hill-Novelty Hill","Union Hill-Novelty Hill","WA","Washington",53033,"King",47.6788,-122.0284,21992,350,"polygon",FALSE,TRUE,"America/Los_Angeles",3,"98053 98077",1840074663,9.99843402984508
"Michiana","Michiana","MI","Michigan",26021,"Berrien",41.7637,-86.8113,181,191,"polygon",FALSE,TRUE,"America/Detroit",3,"49117",1840011228,5.19849703126583
"Homestead Base","Homestead Base","FL","Florida",12086,"Miami-Dade",25.4936,-80.3911,1054,95,"polygon",TRUE,TRUE,"America/New_York",3,"33039 33033",1840073841,6.96034772910131
"Columbia","Columbia","SC","South Carolina",45079,"Richland",34.0376,-80.9037,560041,373,"polygon",FALSE,TRUE,"America/New_York",2,"29202 29203 29205 29201 29207 29204 29208 29209 29212 29225 29229 29147 29210 29206 29214 29215 29216 29217 29218 29220 29224 29226 29240 29250",1840014730,13.235765274317
"Baton Rouge","Baton Rouge","LA","Louisiana",22033,"East Baton Rouge",30.4418,-91.131,570308,983,"polygon",FALSE,TRUE,"America/Chicago",2,"70836 70808 70809 70802 70803 70801 70806 70807 70805 70820 70819 70811 70815 70814 70816 70804 70813 70821 70822 70823 70825 70827 70831 70833 70835 70873 70874 70891 70892 70893 70894 70895 70898",1840013941,13.253931844751
"Milliken","Milliken","CO","Colorado",8123,"Weld",40.3115,-104.8561,8164,245,"polygon",FALSE,TRUE,"America/Denver",3,"80651 80543",1840022397,9.00748952392973
